run_accession	sample_title
ERR2239355	10317.000059047
ERR2239356	10317.000059079
ERR2239357	10317.000059930
ERR2239358	10317.000059958
ERR2239359	10317.000059968
ERR2239360	10317.000059984
ERR2239361	10317.000060001
ERR2239362	10317.000060013
ERR2239363	10317.000060051
ERR2239364	10317.000060052
ERR2239365	10317.000060053
ERR2239366	10317.000062098
ERR2239367	10317.000062099
ERR2239368	10317.000062116
ERR2239369	10317.000062117
ERR2239370	10317.000062125
ERR2239371	10317.000062130
ERR2239372	10317.000062136
ERR2239373	10317.000062137
ERR2239374	10317.000062144
ERR2239375	10317.000062145
ERR2239376	10317.000062154
ERR2239377	10317.000062155
ERR2239378	10317.000065445
ERR2239379	10317.000065525
ERR2239380	10317.000065541
ERR2239381	10317.000065542
ERR2239382	10317.000065565
ERR2239383	10317.000065566
ERR2239384	10317.000065576
ERR2239385	10317.000065591
ERR2239386	10317.000065592
ERR2239387	10317.000066603
ERR2239388	10317.000066614
ERR2239389	10317.000066615
ERR2239390	10317.000066617
ERR2239391	10317.000066621
ERR2239392	10317.000066622
ERR2239393	10317.000066624
ERR2239394	10317.000066626
ERR2239395	10317.000066629
ERR2239396	10317.000066637
ERR2239397	10317.000066639
ERR2239398	10317.000066642
ERR2239399	10317.000066665
ERR2239400	10317.000066666
ERR2239401	10317.000066756
ERR2239402	10317.000068473
ERR2239403	10317.BLANK.16.12D.mg
ERR2239404	10317.BLANK.16.7A.mg
ERR2239405	10317.BLANK.16.7B.mg
ERR2239406	10317.BLANK.16.7C.mg
ERR2239407	10317.BLANK.16.7D.mg
ERR2239408	10317.BLANK.16.7E.mg
ERR2239409	10317.BLANK.16.7F.mg
ERR2239410	10317.BLANK.16.7G.mg
ERR2239411	10317.BLANK.16.7H.mg
ERR2239412	10317.BLANK168.6A.mg
ERR2239413	10317.BLANK168.6B.mg
ERR2239414	10317.BLANK168.6C.mg
ERR2239415	10317.BLANK168.6D.mg
ERR2239416	10317.BLANK168.6E.mg
ERR2239417	10317.BLANK168.6F.mg
ERR2239418	10317.BLANK168.6G.mg
ERR2239419	10317.BLANK168.6H.mg
ERR2239420	10317.BLANK6.12E.mg
ERR2239421	10317.BLANK6.12F.mg
ERR2239422	10317.BLANK6.12G.mg
ERR2239423	10317.BLANK6.12H.mg
ERR2239424	10317.BLANK6.6E.mg
ERR2239425	10317.BLANK6.6F.mg
ERR2239426	10317.BLANK6.6G.mg
ERR2239427	10317.BLANK6.6H.mg
ERR2239428	10317.000001086
ERR2239429	10317.000001089
ERR2239430	10317.000001182
ERR2239431	10317.000001192
ERR2239432	10317.000001225
ERR2239433	10317.000001278
ERR2239434	10317.000001291
ERR2239435	10317.000001301
ERR2239436	10317.000001327
ERR2239437	10317.000001386
ERR2239438	10317.000001513
ERR2239439	10317.000001541
ERR2239440	10317.000001551
ERR2239441	10317.000001748
ERR2239442	10317.000001887
ERR2239443	10317.000002033
ERR2239444	10317.000002173
ERR2239445	10317.000002319
ERR2239446	10317.000002331
ERR2239447	10317.000002419
ERR2239448	10317.000002443
ERR2239449	10317.000002503
ERR2239450	10317.000002607
ERR2239451	10317.000002632
ERR2239452	10317.000002712
ERR2239453	10317.000002783
ERR2239454	10317.000002865
ERR2239455	10317.000002869
ERR2239456	10317.000003266
ERR2239457	10317.000003277
ERR2239458	10317.000003317
ERR2239459	10317.000003365
ERR2239460	10317.000003531
ERR2239461	10317.000003559
ERR2239462	10317.000003580
ERR2239463	10317.000003800
ERR2239464	10317.000003982
ERR2239465	10317.000004025
ERR2239466	10317.000004026
ERR2239467	10317.000004077
ERR2239468	10317.000004142
ERR2239469	10317.000004192
ERR2239470	10317.000004618
ERR2239471	10317.000005648
ERR2239472	10317.000005804
ERR2239473	10317.000005846
ERR2239474	10317.000005954
ERR2239475	10317.000005989
ERR2239476	10317.000005990
ERR2239477	10317.000006620
ERR2239478	10317.000006659
ERR2239479	10317.000006726
ERR2239480	10317.000006894
ERR2239481	10317.000006930
ERR2239482	10317.000006944
ERR2239483	10317.000006970
ERR2239484	10317.000006976
ERR2239485	10317.000007663
ERR2239486	10317.000007666
ERR2239487	10317.000008952A
ERR2239488	10317.000008957A
ERR2239489	10317.000008963
ERR2239490	10317.000008964
ERR2239491	10317.000009020
ERR2239492	10317.000009061
ERR2239493	10317.000009085
ERR2239494	10317.000009102
ERR2239495	10317.000009118
ERR2239496	10317.000009142
ERR2239497	10317.000009149
ERR2239498	10317.000009157
ERR2239499	10317.000009158
ERR2239500	10317.000009402
ERR2239501	10317.000009444
ERR2239502	10317.000009457
ERR2239503	10317.000009496
ERR2239504	10317.000009530
ERR2239505	10317.000009562
ERR2239506	10317.000009655
ERR2239507	10317.000009677
ERR2239508	10317.000010125
ERR2239509	10317.000010173
ERR2239510	10317.000010232
ERR2239511	10317.000010546
ERR2239512	10317.000010710
ERR2239513	10317.000010712
ERR2239514	10317.000010715
ERR2239515	10317.000010765
ERR2239516	10317.000011035
ERR2239517	10317.000011111
ERR2239518	10317.000011163
ERR2239519	10317.000011221
ERR2239520	10317.000011223
ERR2239521	10317.000011225
ERR2239522	10317.000011290
ERR2239523	10317.000011337
ERR2239524	10317.000011935
ERR2239525	10317.000012136
ERR2239526	10317.000012229
ERR2239527	10317.000012230
ERR2239528	10317.000012262
ERR2239529	10317.000012303
ERR2239530	10317.000012418
ERR2239531	10317.000012918
ERR2239532	10317.000013009
ERR2239533	10317.000013114
ERR2239534	10317.000013130
ERR2239535	10317.000013131
ERR2239536	10317.000013214
ERR2239537	10317.000013290
ERR2239538	10317.000013313
ERR2239539	10317.000013413
ERR2239540	10317.000013527
ERR2239541	10317.000013533
ERR2239542	10317.000013539
ERR2239543	10317.000013541
ERR2239544	10317.000013575
ERR2239545	10317.000013586
ERR2239546	10317.000013604
ERR2239547	10317.000013864
ERR2239548	10317.000013917
ERR2239549	10317.000014151
ERR2239550	10317.000014153
ERR2239551	10317.000014240
ERR2239552	10317.000014279
ERR2239553	10317.000014290
ERR2239554	10317.000014397
ERR2239555	10317.000014399
ERR2239556	10317.000014592
ERR2239557	10317.000014606
ERR2239558	10317.000014880
ERR2239559	10317.000015161
ERR2239560	10317.000015461
ERR2239561	10317.000015542
ERR2239562	10317.000015575
ERR2239563	10317.000015581
ERR2239564	10317.000015598
ERR2239565	10317.000015826
ERR2239566	10317.000015828
ERR2239567	10317.000016313
ERR2239568	10317.000016333
ERR2239569	10317.000016484
ERR2239570	10317.000016485
ERR2239571	10317.000016500
ERR2239572	10317.000016501
ERR2239573	10317.000017208
ERR2239574	10317.000022164
ERR2239575	10317.000022510
ERR2239576	10317.000023217
ERR2239577	10317.000023894
ERR2239578	10317.000026049
ERR2239579	10317.000026193
ERR2239580	10317.000027278
ERR2239581	10317.000027373
ERR2239582	10317.000027840
ERR2239583	10317.000028208
ERR2239584	10317.000028261
ERR2239585	10317.000028534
ERR2239586	10317.000028742
ERR2239587	10317.000029342
ERR2239588	10317.000029343
ERR2239589	10317.000029432
ERR2239590	10317.000030483
ERR2239591	10317.000030484
ERR2239592	10317.000030548
ERR2239593	10317.000030974
ERR2239594	10317.000031265
ERR2239595	10317.000031488
ERR2239596	10317.000031493
ERR2239597	10317.000031501
ERR2239598	10317.000031878
ERR2239599	10317.000031891
ERR2239600	10317.000031892
ERR2239601	10317.000032629
ERR2239602	10317.000032652
ERR2239603	10317.000032665
ERR2239604	10317.000032676
ERR2239605	10317.000032737
ERR2239606	10317.000032741
ERR2239607	10317.000032748
ERR2239608	10317.000032753
ERR2239609	10317.000032754
ERR2239610	10317.000032760
ERR2239611	10317.000032764
ERR2239612	10317.000032796
ERR2239613	10317.000032848
ERR2239614	10317.000032872
ERR2239615	10317.000032878
ERR2239616	10317.000032907
ERR2239617	10317.000032921
ERR2239618	10317.000032955
ERR2239619	10317.000032963
ERR2239620	10317.000033027
ERR2239621	10317.000033134
ERR2239622	10317.000033382
ERR2239623	10317.000033428
ERR2239624	10317.000033459
ERR2239625	10317.000033472
ERR2239626	10317.000033473
ERR2239627	10317.000033475
ERR2239628	10317.000033482
ERR2239629	10317.000033510
ERR2239630	10317.000033548
ERR2239631	10317.000033561
ERR2239632	10317.000033564
ERR2239633	10317.000033590
ERR2239634	10317.000033591
ERR2239635	10317.000033729
ERR2239636	10317.000033748
ERR2239637	10317.000035272
ERR2239638	10317.000035348
ERR2239639	10317.000035361
ERR2239640	10317.000035478
ERR2239641	10317.000036135
ERR2239642	10317.000037486
ERR2239643	10317.000037491
ERR2239644	10317.000037514
ERR2239645	10317.000037534
ERR2239646	10317.000037542
ERR2239647	10317.000037543
ERR2239648	10317.000037549
ERR2239649	10317.000037551
ERR2239650	10317.000037576
ERR2239651	10317.000037595
ERR2239652	10317.000037597
ERR2239653	10317.000037598
ERR2239654	10317.000037611
ERR2239655	10317.000037917
ERR2239656	10317.000037925
ERR2239657	10317.000037936
ERR2239658	10317.000037937
ERR2239659	10317.000037946
ERR2239660	10317.000037950
ERR2239661	10317.000037961
ERR2239662	10317.000037967
ERR2239663	10317.000037970
ERR2239664	10317.000037984
ERR2239665	10317.000037987
ERR2239666	10317.000037989
ERR2239667	10317.000037995
ERR2239668	10317.000037996
ERR2239669	10317.000038006
ERR2239670	10317.000038024
ERR2239671	10317.000038031
ERR2239672	10317.000038032
ERR2239673	10317.000038034
ERR2239674	10317.000038037
ERR2239675	10317.000038042
ERR2239676	10317.000038043
ERR2239677	10317.000038045
ERR2239678	10317.000038057
ERR2239679	10317.000038063
ERR2239680	10317.000038075
ERR2239681	10317.000038093
ERR2239682	10317.000038099
ERR2239683	10317.000038118
ERR2239684	10317.000038125
ERR2239685	10317.000038126
ERR2239686	10317.000038129
ERR2239687	10317.000038131
ERR2239688	10317.000038134
ERR2239689	10317.000038136
ERR2239690	10317.000038141
ERR2239691	10317.000038146
ERR2239692	10317.000038148
ERR2239693	10317.000038149
ERR2239694	10317.000038153
ERR2239695	10317.000038161
ERR2239696	10317.000038166
ERR2239697	10317.000038183
ERR2239698	10317.000038189
ERR2239699	10317.000038190
ERR2239700	10317.000038191
ERR2239701	10317.000038225
ERR2239702	10317.000038240
ERR2239703	10317.000038245
ERR2239704	10317.000038246
ERR2239705	10317.000038253
ERR2239706	10317.000038255
ERR2239707	10317.000038272
ERR2239708	10317.000038311
ERR2239709	10317.000038333
ERR2239710	10317.000038334
ERR2239711	10317.000038360
ERR2239712	10317.000038378
ERR2239713	10317.000038393
ERR2239714	10317.000038435
ERR2239715	10317.000038454
ERR2239716	10317.000039808
ERR2239717	10317.000039828
ERR2239718	10317.000039837
ERR2239719	10317.000039878
ERR2239720	10317.000039882
ERR2239721	10317.000039905
ERR2239722	10317.000039916
ERR2239723	10317.000039962
ERR2239724	10317.000040008
ERR2239725	10317.000040073
ERR2239726	10317.000040095
ERR2239727	10317.000040107
ERR2239728	10317.000040110
ERR2239729	10317.000040111
ERR2239730	10317.000040153
ERR2239731	10317.000040168
ERR2239732	10317.000040315
ERR2239733	10317.000040318
ERR2239734	10317.000040381
ERR2239735	10317.000040407
ERR2239736	10317.000040410
ERR2239737	10317.000041258
ERR2239738	10317.000041311
ERR2239739	10317.000041312
ERR2239740	10317.000041314
ERR2239741	10317.000041323
ERR2239742	10317.000041526
ERR2239743	10317.000041528
ERR2239744	10317.000041533
ERR2239745	10317.000041534
ERR2239746	10317.000041539
ERR2239747	10317.000041637
ERR2239748	10317.000041652
ERR2239749	10317.000041673
ERR2239750	10317.000041679
ERR2239751	10317.000041698
ERR2239752	10317.000041700
ERR2239753	10317.000041712
ERR2239754	10317.000041724
ERR2239755	10317.000041744
ERR2239756	10317.000041752
ERR2239757	10317.000041758
ERR2239758	10317.000041779
ERR2239759	10317.000041783
ERR2239760	10317.000041935
ERR2239761	10317.000041938
ERR2239762	10317.000041945
ERR2239763	10317.000042014
ERR2239764	10317.000042021
ERR2239765	10317.000042029
ERR2239766	10317.000042046
ERR2239767	10317.000042546
ERR2239768	10317.000042606
ERR2239769	10317.000042674
ERR2239770	10317.000042689
ERR2239771	10317.000042738
ERR2239772	10317.000042739
ERR2239773	10317.000042744
ERR2239774	10317.000043014
ERR2239775	10317.000043076
ERR2239776	10317.000043085
ERR2239777	10317.000043089
ERR2239778	10317.000043098
ERR2239779	10317.000043099
ERR2239780	10317.000043133
ERR2239781	10317.000043160
ERR2239782	10317.000043227
ERR2239783	10317.000044303
ERR2239784	10317.000044319
ERR2239785	10317.000044328
ERR2239786	10317.000044360
ERR2239787	10317.000044364
ERR2239788	10317.000044368
ERR2239789	10317.000044378
ERR2239790	10317.000044384
ERR2239791	10317.000044535
ERR2239792	10317.000044536
ERR2239793	10317.000044557
ERR2239794	10317.000044558
ERR2239795	10317.000045017
ERR2239796	10317.000045020
ERR2239797	10317.000046072
ERR2239798	10317.000046077
ERR2239799	10317.000046084
ERR2239800	10317.000046095
ERR2239801	10317.000046178
ERR2239802	10317.000046198
ERR2239803	10317.000046216
ERR2239804	10317.000046217
ERR2239805	10317.000046219
ERR2239806	10317.000046251
ERR2239807	10317.000046273
ERR2239808	10317.000047428
ERR2239809	10317.000049025
ERR2241988	10317.000001062
ERR2241989	10317.000001079
ERR2241990	10317.000001127
ERR2241991	10317.000001321
ERR2241992	10317.000001477
ERR2241993	10317.000001778
ERR2241994	10317.000001792
ERR2241995	10317.000001965
ERR2241996	10317.000002063
ERR2241997	10317.000002100
ERR2241998	10317.000002159
ERR2241999	10317.000002184
ERR2242000	10317.000002468
ERR2242001	10317.000002703
ERR2242002	10317.000002793
ERR2242003	10317.000002921
ERR2242004	10317.000002922
ERR2242005	10317.000003817
ERR2242006	10317.000003830
ERR2242007	10317.000003952
ERR2242008	10317.000004596
ERR2242009	10317.000004692
ERR2242010	10317.000004765
ERR2242011	10317.000004775
ERR2242012	10317.000004786
ERR2242013	10317.000004787
ERR2242014	10317.000004792
ERR2242015	10317.000004793
ERR2242016	10317.000004878
ERR2242017	10317.000004922
ERR2242018	10317.000004923
ERR2242019	10317.000005782
ERR2242020	10317.000005814
ERR2242021	10317.000005907
ERR2242022	10317.000005918
ERR2242023	10317.000005930
ERR2242024	10317.000005936
ERR2242025	10317.000006942
ERR2242026	10317.000006943
ERR2242027	10317.000006949
ERR2242028	10317.000007068
ERR2242029	10317.000020655
ERR2242030	10317.000020656
ERR2242031	10317.000020750
ERR2242032	10317.000022184
ERR2242033	10317.000022185
ERR2242034	10317.000023609
ERR2242035	10317.000023629
ERR2242036	10317.000023630
ERR2242037	10317.000030509
ERR2242038	10317.000033155
ERR2242039	10317.000039736
ERR2242040	10317.000041690
ERR2242041	10317.000042875
ERR2242042	10317.000042876
ERR2242043	10317.000047491
ERR2242044	10317.000047673
ERR2242045	10317.000050197
ERR2242046	10317.000050198
ERR2242047	10317.000050260
ERR2242048	10317.000052243
ERR2242049	10317.000052323
ERR2242050	10317.000054044
ERR2242051	10317.000054045
ERR2242052	10317.000054049
ERR2242053	10317.000054185
ERR2242054	10317.000054187
ERR2242055	10317.000054188
ERR2242056	10317.000054189
ERR2242057	10317.000054190
ERR2242058	10317.000054191
ERR2242059	10317.000054192
ERR2242060	10317.000054287
ERR2242061	10317.000058708
ERR2242062	10317.000058722
ERR2242063	10317.000058737
ERR2242064	10317.000058744
ERR2242065	10317.000058746
ERR2242066	10317.000058750
ERR2242067	10317.000058751
ERR2242068	10317.000058752
ERR2242069	10317.000058757
ERR2242070	10317.000058780
ERR2242071	10317.000058798
ERR2242072	10317.000058808
ERR2242073	10317.000058816
ERR2242074	10317.000058822
ERR2242075	10317.000059047
ERR2242076	10317.000059079
ERR2242077	10317.000059958
ERR2242078	10317.000059968
ERR2242079	10317.000059987
ERR2242080	10317.000060001
ERR2242081	10317.000060051
ERR2242082	10317.000060052
ERR2242083	10317.000060053
ERR2242084	10317.000062098
ERR2242085	10317.000062099
ERR2242086	10317.000062116
ERR2242087	10317.000062117
ERR2242088	10317.000062125
ERR2242089	10317.000062130
ERR2242090	10317.000062136
ERR2242091	10317.000062137
ERR2242092	10317.000062144
ERR2242093	10317.000062145
ERR2242094	10317.000062154
ERR2242095	10317.000062155
ERR2242096	10317.000063078
ERR2242097	10317.000065445
ERR2242098	10317.000065525
ERR2242099	10317.000065541
ERR2242100	10317.000065542
ERR2242101	10317.000065557
ERR2242102	10317.000065565
ERR2242103	10317.000065566
ERR2242104	10317.000065568
ERR2242105	10317.000065576
ERR2242106	10317.000065591
ERR2242107	10317.000065667
ERR2242108	10317.000065893
ERR2242109	10317.000065978
ERR2242110	10317.000065980
ERR2242111	10317.000065982
ERR2242112	10317.000066470
ERR2242113	10317.000066603
ERR2242114	10317.000066615
ERR2242115	10317.000066617
ERR2242116	10317.000066621
ERR2242117	10317.000066622
ERR2242118	10317.000066624
ERR2242119	10317.000066626
ERR2242120	10317.000066629
ERR2242121	10317.000066637
ERR2242122	10317.000066639
ERR2242123	10317.000066642
ERR2242124	10317.000066665
ERR2242125	10317.000066719
ERR2242126	10317.000066720
ERR2242127	10317.000068271
ERR2242128	10317.000068304
ERR2242129	10317.000068473
ERR2242130	10317.000069152
ERR2242131	10317.000069162
ERR2242132	10317.000069199
ERR2242133	10317.000069208
ERR2242134	10317.000069309
ERR2242135	10317.000069315
ERR2242136	10317.000069318
ERR2242137	10317.000069385
ERR2242138	10317.000069388
ERR2242139	10317.000069390
ERR2242140	10317.000069425
ERR2242141	10317.000069426
ERR2242142	10317.000069437
ERR2242143	10317.000069438
ERR2242144	10317.000069594
ERR2242145	10317.000069610
ERR2242146	10317.000069613
ERR2242147	10317.000069616
ERR2242148	10317.000069625
ERR2242149	10317.000069641
ERR2242150	10317.000069644
ERR2242151	10317.000069658
ERR2242152	10317.000069684
ERR2242153	10317.000069685
ERR2242154	10317.000069821
ERR2242155	10317.000070620
ERR2242156	10317.000070625
ERR2242157	10317.000071408
ERR2242158	10317.000071410
ERR2242159	10317.000071444
ERR2242160	10317.BLANK.A9.CC
ERR2242161	10317.BLANK.C9.CC
ERR2242464	10317.000022184
ERR2242465	10317.000022185
ERR2242466	10317.000022186
ERR2242467	10317.000023609
ERR2242468	10317.000023629
ERR2242469	10317.000023630
ERR2242470	10317.000039720
ERR2242471	10317.000039733
ERR2242472	10317.000039736
ERR2242473	10317.000041291
ERR2242474	10317.000052243
ERR2242475	10317.000052323
ERR2242476	10317.000058708
ERR2242477	10317.000058822
ERR2242478	10317.000059987
ERR2242479	10317.000063078
ERR2242480	10317.000063079
ERR2242481	10317.000065557
ERR2242482	10317.000065558
ERR2242483	10317.000065568
ERR2242484	10317.000065667
ERR2242485	10317.000065674
ERR2242486	10317.000065893
ERR2242487	10317.000065978
ERR2242488	10317.000065979
ERR2242489	10317.000065980
ERR2242490	10317.000065982
ERR2242491	10317.000066470
ERR2242492	10317.000066541
ERR2242493	10317.000066719
ERR2242494	10317.000066720
ERR2242495	10317.000066748
ERR2242496	10317.000066894
ERR2242497	10317.000068271
ERR2242498	10317.000068304
ERR2242499	10317.000069152
ERR2242500	10317.000069162
ERR2242501	10317.000069199
ERR2242502	10317.000069200
ERR2242503	10317.000069208
ERR2242504	10317.000069210
ERR2242505	10317.000069219
ERR2242506	10317.000069309
ERR2242507	10317.000069314
ERR2242508	10317.000069315
ERR2242509	10317.000069318
ERR2242510	10317.000069385
ERR2242511	10317.000069388
ERR2242512	10317.000069390
ERR2242513	10317.000069402
ERR2242514	10317.000069425
ERR2242515	10317.000069426
ERR2242516	10317.000069437
ERR2242517	10317.000069438
ERR2242518	10317.000069594
